ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Project Exemption Reason,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Forest Clearance Present Owners,Village Code,Employment (Construction),proposal_url,Plot Number,KML URLs,District,Project Description,Employment (Operational)
6241074,New,SIA/DL/INFRA2/434079/2023,2023-06-20T13:51:49.055+00:00,2023-10-17T17:26:33.070+00:00,EC Granted,0.993,18980.0, CRA DEVELOPERS LLP,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Proposed Group Housing, Project at Plot No. PKT-1(b) Pocket 1 Block -B Sector - 32, Rohini, Delhi ",DELHI,Narela,PANSALI,DPCC/SEIAA-IV/C-451/DL/2023,DPCC/SEIAA-IV/C-451/DL/2023,Plot No. PKT-1(b) Pocket 1 Block -B,Non - Linear,0.993,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-07-03T09:30:12.039+00:00,,,,,,,,,,,,,63904,6200.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6241074,Plot No. PKT-1(b) Pocket 1 Block -B,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6240783&refType=caf&uuid=edb2b49c-4c15-45c2-a404-395b8e6c9a38&version=1.2,North,"Proposed Group Housing, Project at Plot No. PKT-1(b) Pocket 1 Block -B Sector - 32, Rohini, Delhi. The land was allotted by DDA in form of Conveyance deed vide File No.-F (6)/2022/GH dated 10.01.2023 for development of Group Housing Project. The total plot area of the project is 9930 sq.m.",11050.0
6202961,New,IA/DL/INFRA2/433883/2023,2023-06-19T10:35:29.511+00:00,2023-12-18T05:34:04.944+00:00,Granted,5.66,2340.0, RE SUSTAINABILITY IWM SOLUTIONS LIMITED,,Application for Transfer of EC- Form-7,OTHER,A,,"“Treatment Storage Disposal Facility” at Plot No. N1, Sector 5 Bawana Industrial Area, Narela, Delhi (adjacent to Waste to Energy Plant and Pragati Power Plant) by M/s Tamil Nadu Waste Management Limited",DELHI,Narela,BAWANA,F. No. 10-60/2019-IA-III ,,N1,Linear,5.66,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,"The project is located at Bawana Industrial Area, Narela, Delhi ",NO,NO,NO,2023-06-19T12:36:18.921+00:00,,,,,"Level 11B, Aurobindo Galaxy, Hyderabad Knowledge City, Hitech City Road, Hyderabad, Telangana- 500081",,36,Private Limited,Deputy General Manager,,36,,63922,1695.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6202961,N1,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6115682&refType=caf&uuid=86eac8a3-4b3e-4cf3-b851-854e970c19f4&version=1.0,North,"“Treatment Storage Disposal Facility” at Plot No. N1, Sector 5 Bawana Industrial Area, Narela, Delhi (adjacent to Waste to Energy Plant and Pragati Power Plant) by M/s Tamil Nadu Waste Management Limited",11555.0
6122552,New,IA/DL/INFRA2/433437/2023,2023-06-15T02:54:53.622+00:00,,DELISTED_BY_SYSTEM,3.6017,30000.0,Ministry of Defense,Oceao Enviro Management Solutions (India) Pvt. Ltd.,Environment clearance form,TOR,B2,Building / Construction ,"Construction of Married Accomodation, Officers Mess, Unit MI Room, Religious Institute and Allied Infrastructure for BRO Personnel",DELHI,Delhi Cantonment,TODAPUR,,,,Hybrid,0.0,3.6017,3.6017,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-15T03:59:33.313+00:00,,,,,,,,,,,,,0,18400.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6122552,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6120933&refType=caf&uuid=372b7249-7949-401e-a7eb-121df32d689b&version=1.0,New Delhi,"Construction of Married Accomodation, Officers Mess, Unit MI Room, Religious Institute and Allied Infrastructure for BRO Personnel",54800.0
6115887,New,FP/DL/REDIV/433399/2023,2023-06-14T12:00:57.213+00:00,,DELISTED_BY_SYSTEM,0.6,5000000.0,Public Works Department,,Form-E: Re-Diversion i) Land Use Change ii) Laying of Overhead/ Under Ground OFC/ drinking water pipeline/ slurry pipeline/ electric cable/ CNG/PNG within RoW,,,,G-20 Preparedness Work Construction of Approach Road from Mathura Road to Gate No- 9 of ITPO Complex Pragati Maidan New Delhi,DELHI,Chanakya Puri,NA,,,,Linear,0.5,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-14T12:05:27.470+00:00,,,,,1-A battery Lane Opposite Tirath Ram Shaha Hospital Delhi,,7,State Government (Department/Autonomous body),Executive Engineer,,7,,0,105.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6115887,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6115459&refType=caf&uuid=f64a36f4-84ba-44f0-b7d9-743d87987d50&version=1.0,New Delhi,G-20 Preparedness Work Construction of Approach Road from Mathura Road to Gate No- 9 of ITPO Complex Pragati Maidan New Delhi,105.0
6113307,New,FP/DL/REDIV/433386/2023,2023-06-14T11:05:27.915+00:00,,DELISTED_BY_SYSTEM,0.6,5000000.0,Public Works Department,,Form-E: Re-Diversion i) Land Use Change ii) Laying of Overhead/ Under Ground OFC/ drinking water pipeline/ slurry pipeline/ electric cable/ CNG/PNG within RoW,,,,G-20 Preparedness Work Construction of Approach Road from Mathura Road to Gate No-8 and 9 of ITPO Complex,DELHI,Chanakya Puri,NA,,,,Non - Linear,0.5,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-14T11:10:42.330+00:00,,,,,1-A battery Lane Opposite Tirath Ram Shaha Hospital Delhi,New Delhi,7,State Government (Department/Autonomous body),Executive Engineer,,7,,0,195.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6113307,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6107597&refType=caf&uuid=7beff92b-90ec-490a-bd94-75c271aef636&version=1.1,New Delhi,Mathura Road to Gate No-8 and 9 ITPO Complex at Pragati Maidan,195.0
6110344,New,IA/DL/INFRA2/433371/2023,2023-06-14T10:14:07.761+00:00,,DELISTED_BY_SYSTEM,3.6017,30000.0,Ministry of Defense,Oceao Enviro Management Solutions (India) Pvt. Ltd.,Environment clearance form,TOR,A,Building / Construction ,"“Construction of Married Accomodation, Officers Mess, Unit MI Room, Religious Institute and Allied Infrastructure for BRO Personnel” ",DELHI,Delhi Cantonment,TODAPUR,,,,Hybrid,0.0,3.6017,3.6017,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-14T15:29:07.752+00:00,,,,,,,,,,,,,0,18350.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6110344,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6109800&refType=caf&uuid=ff6cc596-1edd-4d33-8580-45b4ce903530&version=1.0,New Delhi,"“Construction of Married Accommodation, Officers Mess, Unit MI Room, Religious Institute and Allied Infrastructure for BRO Personnel”  project  Located at A-1 Defence Land (Survey No-268) Near Village Todapur, New Delhi. ",54800.0
6081825,New,FP/DL/WATER/433272/2023,2023-06-13T12:04:05.083+00:00,,DELISTED_BY_SYSTEM,0.0222,100.0,Delhi Jal Board,,Forest clearance form,,,,Boring & Installation of tube wells in Gram Sabha land in Jhatikara and Shikarpur village and other suitable locations of Delhi for augmentation of water supply.,DELHI,Kapeshera,SHIKARPUR,,,,Linear,0.0,0.0222,0.0222,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-13T12:59:04.728+00:00,,,,false,"Room No 403, Varunalaya Phase-I, Delhi Jal Board, Jhandewalan, New Delhi 110005",,7,State Government (Department/Autonomous body),Executive Engineer,,7,,64036,1440.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6081825,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5606901&refType=caf&uuid=e758fc0a-ef23-42d0-a24f-c84ee2bcb7f1&version=1.5;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5606901&refType=FC&uuid=1bed4589-3209-4e1e-ac2d-ce198e0a533c&version=1.4,South West,Boring and installation of tube wells in Gram Sabha land of Jhatikara and Shikarpur village and other suitable locations of Delhi for augmentation of water supply.,14600.0
6018345,New,FP/DL/ROAD/432909/2023,2023-06-10T08:31:54.253+00:00,,DELISTED_BY_SYSTEM,0.03,77700.0,Public Works Department,,Forest clearance form,,,,Construction of Integrated Transit Corridor Development plan in and around Pragati Maidan.,DELHI,Kotwali,NA,,,PRAGATI MAIDAN,Linear,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-20T18:30:00.000+00:00,,,,false,"ITPO Project Division, Bhairon Road T Junction Near Pragati Power Station, Ring Road New Delhi",pragati maidan,7,State Government (Department/Autonomous body),EXECUTIVE ENGINEER,Pragati Maidan,7,PWD,800442,120.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=6018345,PRAGATI MAIDAN,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=6017361&refType=caf&uuid=7aecb8b4-6bdd-4279-ac78-69b645ea03a7&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59061&refId=6017361&refType=FC&uuid=6e8af31f-1fd8-4b4e-8ae3-d17f61750011&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=6017361&refType=FC&uuid=f6522804-538d-4bf9-b0b9-7b0cdaf3e395&version=1.8,Central,Construction of Integrated Transit Corridor Development plan in and around Pragati Maidan.,120.0
5966753,New,SIA/DL/INFRA2/432667/2023,2023-06-08T07:13:05.234+00:00,2023-10-17T16:36:55.733+00:00,EC Granted,0.4536,19434.0, ANTARCTICA PROPERTIES COMPANY LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"ENVIRONMENT CLEARANCE FOR THE PROPOSED EXPANSION OF “THE ADDRESS” AT PLOT NO. – 4B, MAYUR VIHAR, PHASE-I EXTENSION, NEW DELHI, 110091",DELHI,Mayur Vihar,CHILLA SARODA BANGER,DPCC/SEIAA-IV/C-449/DL/2023,DPCC/SEIAA-IV/C-449/DL/2023,Plot no.- 4B,Non - Linear,0.4536,0.0,0.4536,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-08T10:29:01.452+00:00,,,,,,,,,,,,,64054,30100.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5966753,Plot no.- 4B,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5966500&refType=caf&uuid=6db6c28d-b62d-4849-b679-7cd2a3e41cd3&version=1.0,East,"Proposed expansion of “The Address” At Plot No. – 4B, Mayur Vihar, Phase-I Extension, New Delhi, 110091. The site is for commercial development Plot area of the project 4536 sqm and buit-up area  24314.060 sqm.",36520.0
5812580,New,SIA/DL/INFRA2/431864/2023,2023-06-01T12:11:09.338+00:00,2023-10-17T17:00:20.303+00:00,EC Granted,3.6583,21577.0, YOGIRAJ PROMOTERS PRIVATE LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Proposed Building Plan of Plot No. S.U. Pocket no. Block Sector 22 Measuring 36583.00 (Sqmt) In Scheme Community Centre In Sector - 22 At Rohini, Delhi 110085",DELHI,Rohini,POOTH KALAN,DPCC/SEIAA-IV/C-456/DL/2023,DPCC/SEIAA-IV/C-456/DL/2023,Plot No. S.U. Plot Community Centre,Non - Linear,3.6583,0.0,3.6583,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-07-23T14:17:25.436+00:00,,,,,,,,,,,,,63947,75300.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5812580,Plot No. S.U. Plot Community Centre,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5812066&refType=caf&uuid=4f39444d-ec21-4144-8227-856626dd7b90&version=1.0,North West,"The Proposed Building Plan of Plot No. S.U. Pocket no. Block Sector 22 Measuring 36583.00 (Sqmt) In Scheme Community Centre in Sector - 22 at Rohini, Delhi.;The project site is earmarked for Commercial development as per the conveyance deed vide file no. F92(15)06/C2 dated 26th march 2008",530810.0
5775163,New,SIA/DL/INFRA2/431671/2023,2023-05-31T10:02:48.442+00:00,,,1.3342,20000.0, ASTEROID SHELTERS HOMES PRIVATE LIMITED,,Environment clearance form,TOR,B2,Building / Construction ,"Proposed Group Housing Project at Plot No. 4 to 8, Block-A, Lawrence Road Industrial Area, Delhi-110034 by M/s Asteroid Shelter Homes Pvt. Ltd.",DELHI,Saraswati Vihar,SHAKUR PUR,,,,Hybrid,1.3342,0.0,1.3342,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-07-07T07:54:08.992+00:00,,,,,,,,,,,,,0,27010.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5775163,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5763989&refType=caf&uuid=d8198202-34b9-440f-b1c6-daf7c5fccc94&version=1.2,North West,"The Proposed Group Housing at Plot No. 4 to 8, Block-A, Lawrence Road Industrial Area, Delhi-110034 by M/s Asteroid Shelter Homes Pvt. Ltd. The total plot area of the project is 13342.66 Sq.mtr.).The site is earmarked for Residential development as per the local development plan.",43300.0
5693861,New,FP/DL/ROAD/431247/2023,2023-05-28T10:39:29.779+00:00,,Pending at DFO for Scrutiny and Recommendation,27.012,77700.0,Public Works Department,,Forest clearance form,,,,Construction of Integrated Transit Corridor Development plan in and around Pragati Maidan. Detail ,DELHI,Kotwali,NA,,,H43X2,Linear,27.0,0.012,27.012,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-28T11:53:03.268+00:00,,,,false,"ITPO Project Division, Bhairon Road T Junction Near Pragati Power Station, Ring Road New Delhi",pragati maidan,7,State Government (Department/Autonomous body),EXECUTIVE ENGINEER,ITPO pragati maidan,7,,800442,120.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5693861,H43X2,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5692124&refType=caf&uuid=aabcc947-f547-43b0-afb3-a171d109eaf9&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=5692124&refType=FC&uuid=7018652f-7a93-4543-b99f-7665c52c160b&version=1.1,Central,Construction of Integrated Transit Corridor Development plan in and around Pragati Maidan. Detail ,120.0
5625124,Expansion,IA/DL/THE/430833/2023,2023-05-25T11:50:52.868+00:00,,DELISTED_BY_SYSTEM,3.48,127810.0, DELHI MSW SOLUTIONS LIMITED,,Environment clearance form,EC,A,,"Expansion of Waste to Energy Plant from 24 MW to 60 MW by M/s. Delhi MSW Solutions Ltd. (DMSWSL) at Tehsil Narela, District North West, Delhi ",DELHI,Narela,BAWANA,J-13012/01/2022-IA.I (T),,"Pocket N-1 Sector 5, Bawana Industrial Area, Tehsil Narela, District North West Delhi, Delhi.",Non - Linear,3.48,0.0,3.48,3.48,0.0,3.48,37800.0,90010.0,0,0,0,NO,"No alternate sites were considered because the land required for proposed expansion project is within the existing IMSWMF Project area of 40.46 Ha (100 Acres) which notified Solid Waste Disposal site of Municipal Corporation of Delhi. No additional land to be acquired and there is no rehabilitation & resettlement involved. The land is within the Bawana Industrial Area, Narela Bawana, North West Delhi.",NO,NO,NO,2023-07-10T06:45:02.047+00:00,,,,,,,,,,,,,63922,111000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5625124,"Pocket N-1 Sector 5, Bawana Industrial Area, Tehsil Narela, District North West Delhi, Delhi.",https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5558338&refType=caf&uuid=bf9b49be-8d8e-4b56-8cac-e8ea9857185e&version=1.0,North,This is proposed expansion of Waste to Energy Plant from 24 MW to 60 MW capacity. DMSWSL initially established IMSWMF with the capacity of 4000 TPD. Further A standalone RDF based WTE Plant of 24 MW with 1200 TPD of RDF as fuel which will be drawn from the existing facility. Now DMSWSL has proposed to utilize the leftover 1800 TPD of RDF by installing another 36 MW WTE cumulatively 60 MW. ,103950.0
5561900,Expansion,IA/DL/THE/430444/2023,2023-05-23T10:25:20.550+00:00,,,3.48,127810.0, DELHI MSW SOLUTIONS LIMITED,,Environment clearance form,TOR,A,Thermal Power Plants,"Expansion of Waste to Energy Plant from 24 MW to 60 MW by M/s. Delhi MSW Solutions Ltd. (DMSWSL) at Tehsil Narela, District North West, Delhi ",DELHI,Narela,BAWANA,,,"Pocket N-1 Sector 5, Bawana Industrial Area, Tehsil Narela, District North West Delhi, Delhi.",Non - Linear,3.48,0.0,3.48,3.48,0.0,3.48,37800.0,90010.0,0,0,0,NO,"No alternate sites were considered because the land required for proposed expansion project is within the existing IMSWMF Project area of 40.46 Ha (100 Acres) which notified Solid Waste Disposal site of Municipal Corporation of Delhi. No additional land to be acquired and there is no rehabilitation & resettlement involved. The land is within the Bawana Industrial Area, Narela Bawana, North West Delhi.",NO,NO,NO,2023-05-24T07:05:10.216+00:00,,,,,,,,,,,,,63922,111000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5561900,"Pocket N-1 Sector 5, Bawana Industrial Area, Tehsil Narela, District North West Delhi, Delhi.",https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5558338&refType=caf&uuid=bf9b49be-8d8e-4b56-8cac-e8ea9857185e&version=1.0,North,This is proposed expansion of Waste to Energy Plant from 24 MW to 60 MW capacity. DMSWSL initially established IMSWMF with the capacity of 4000 TPD. Further A standalone RDF based WTE Plant of 24 MW with 1200 TPD of RDF as fuel which will be drawn from the existing facility. Now DMSWSL has proposed to utilize the leftover 1800 TPD of RDF by installing another 36 MW WTE cumulatively 60 MW. ,103950.0
5475440,New,SIA/DL/INFRA2/429896/2023,2023-05-19T11:38:58.186+00:00,,Under Examination,0.4536,19434.0, ANTARCTICA PROPERTIES COMPANY LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"PROPOSED EXPANSION OF “THE ADDRESS” AT PLOT NO. – 4B, MAYUR VIHAR, PHASE-I EXTENSION, NEW DELHI, 110091",DELHI,Mayur Vihar,CHILLA SARODA BANGER,,,Plot no.- 4B,Non - Linear,0.4536,0.0,0.4536,0.0,0.0,0.0,17234.0,2200.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-06T07:55:16.510+00:00,,,,,,,,,,,,,64054,30100.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5475440,Plot no.- 4B,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5474216&refType=caf&uuid=01003f21-9728-41ce-8bfc-5977a6f552dc&version=1.0,East,"Proposed expansion of “The Address” At Plot No. – 4B, Mayur Vihar, Phase-I Extension, New Delhi, 110091. The site is for commercial development Plot area of the project 4536 sqm and buit-up area  24314.060 sqm.",36520.0
5284654,New,SIA/DL/INFRA2/429002/2023,2023-05-11T19:37:24.261+00:00,2023-10-17T17:48:56.453+00:00,EC Granted,1.05,492.0, ENTREPRENEURS CO OP GROUP HOUSING SOCIETY LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,ADDITION AND ALTERATION IN CHITRAKOOT APARTMENTS BY ENTREPRENEURS CO-OP GROUP HOUSING SOCIETY LTD,DELHI,Delhi Cantonment,SAHBAD MOHD,DPCC/SEIAA-IV/C-452/DL/2023,DPCC/SEIAA-IV/C-452/DL/2023,,Non - Linear,1.05,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-07-05T13:18:37.143+00:00,,,,,,,,,,,,,0,36500.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5284654,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5284607&refType=caf&uuid=d6a568f7-af29-44ed-99d2-5ad82e02dce1&version=1.2,New Delhi,"This is existing project having built-up area 27,580.64 and completion certificate of the project was obtained on 15.06.2006 which is before EIA notification dated 14.09.2006. Now expansion includes only the addition of one room in each flat with balcony and a public toilet to the existing operational project and built-up area increases from 27580.64 sqm to 32554.17 sqm, so it attracts EIA notification dated 14.09.2006 accordingly we have submitted application for environment clearance.",18250.0
5153971,Expansion,SIA/DL/INFRA2/428375/2023,2023-05-06T12:07:07.557+00:00,2024-01-31T12:27:20.280+00:00,EC Granted,0.6694,14107.0, MIRKANA ENGINEERING PVT LTD,Gaurang Environmental Solutions Pvt. Ltd.,Environment clearance form,TOR,B2,Building / Construction ,Proposed Expansion of  Commercial Complex (IT enabled Services),DELHI,Patel Nagar,BASAI DARAPUR,DPCC/SEIAA-IV/C-448/DL/2023,DPCC/SEIAA-IV/C-448/DL/2023,,Linear,0.6694,0.0,0.6694,0.0,0.0,0.0,12512.0,1595.0,0,0,0,NO,There is no alternative site examined or part thereof for the non-site specific component ,NO,NO,NO,2023-06-07T17:22:32.185+00:00,,,,,,,,,,,,,0,138700.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5153971,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5153273&refType=caf&uuid=970e532c-4593-469e-a0be-c9700725667c&version=1.0,West,"The project involves the expansion of Commercial Complex (IT enabled Services) located at Plot No.34 Rama Road, Najafgarh Industrial area, New Delhi promoted by Mirkana Engineering Pvt. Ltd. The total plot area of the project is 6959.280 sq.m and the gross built up area envisaged for the project is 37916.01 sq. m (existing: 31822.17 sq. m + proposed: 6093.84 sq.m)",383250.0
5090502,New,FP/DL/REDIV/428075/2023,2023-05-04T10:30:29.027+00:00,,DELISTED_BY_SYSTEM,0.12,515.0,Ministry of Defense,,Form-E: Re-Diversion i) Land Use Change ii) Laying of Overhead/ Under Ground OFC/ drinking water pipeline/ slurry pipeline/ electric cable/ CNG/PNG within RoW,,,,24 living accomodation,DELHI,Defence Colony,NA,,,,Linear,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-01T06:26:08.054+00:00,,,,,"AHRR, Delhi Cantt, Duala Kuan, Delhi",,7,Central Government (Department/Autonomous body),JQM,,7,,"",28000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5090502,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5049439&refType=caf&uuid=ec78441a-5216-46f7-91f2-e51b8818b62c&version=1.2,South East,we propose to build additional single living officers accomodation. There are 30 trees which being affected due to proposed construction works and we apply for clearance. ,6250.0
4882264,New,SIA/DL/INFRA2/427310/2023,2023-04-26T12:07:54.541+00:00,,,3.6017,30000.0,Ministry of Defense,Oceao Enviro Management Solutions (India) Pvt. Ltd.,Environment clearance form,TOR,B2,Building / Construction ,"Construction of Married Accomodation, Officers Mess, Unit MI Room, Religious Institute and Allied Infrastructure for BRO Personnel from QMG to DGBR",DELHI,Delhi Cantonment,TODAPUR,,,,Hybrid,0.0,3.6017,3.6017,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-22T09:50:08.546+00:00,,,,,,,,,,,,,0,3610.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4882264,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2876419&refType=caf&uuid=3dbdec96-0022-493e-95e5-e161b28445cd&version=1.0,New Delhi,"The proposed project is for Construction of Married Accomodation, Officers Mess, Unit MI Room, Religious Institute and Allied Infrastructure for BRO Personnel from QMG to DGBR",3610.0
4467286,New,SIA/DL/INFRA2/425126/2023,2023-04-06T10:06:25.439+00:00,2023-08-03T12:26:13.470+00:00,EC Granted,0.5364,15706.0, MODERN FLOUR MILLS PRIVATE LIMITED,Perfact Enviro Solutions Pvt. Ltd. ,Environment clearance form,TOR,B2,Building / Construction ,Development of Hi-Tech Industry (IT/ITES/KBI),DELHI,Saraswati Vihar,SHAKUR PUR,DPCC/SEIAA-IV/C-445/DL/2023,DPCC/SEIAA-IV/C-445/DL/2023,,Hybrid,0.5364,0.0,0.5364,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,No alternative site has been examined. ,NO,NO,NO,2023-04-17T10:17:39.259+00:00,,,,,,,,,,,,,0,109500.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4467286,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4463390&refType=caf&uuid=2fb4ec3e-83c4-4b96-b7a5-fcdc0383e277&version=1.0,North West,"The proposed project is a Development of Hi-Tech Industry (IT/ITES/KBI) at B-15, Lawrence Road Industrial area, Delhi-110035 and will be developed by M/s Modern Flour Mills Private Limited. The plot area of the proposed project is 5364.548 sqm and the total built-up area of the project will be 39331.74 sqm.",29346000.0
4284219,New,FP/DL/WATER/424015/2023,2023-03-29T13:32:49.010+00:00,,Pending at UA for Compensatory Levies Payment and Compliance Report,0.5125,1200.0,Delhi Jal Board,,Forest clearance form,,,,Boring and installation of tube wells at Garhi Mandu forest for augmentation of water supply,DELHI,Seelam Pur,GARHI MANDO,F.No.30/FCA/DJB-Garhi Mandu/2023-24,,Nazul Land,Linear,0.0,0.5125,0.5125,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-30T18:30:00.000+00:00,,,,false,"Room No 403, Varunalaya Phase-I, Delhi Jal Board, Jhandewalan, New Delhi 110005",,7,State Government (Department/Autonomous body),Executive Engineer.,,7,,0,3600.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4284219,Nazul Land,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=3944671&refType=caf&uuid=30ccccba-a05b-4bb9-8d49-96f84a1c9bfe&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=3944671&refType=FC&uuid=cc7e570f-8ad1-4b13-a1e5-c89b7a5abe8a&version=1.7,North East,"Installation of new tube wells, pipe line and construction of rooms.",21900.0
